Source,Target
26014,15635
18157,17209
17336,20251
22326,12837
9427,12777
26432,27970
20627,23386
26759,25561
22010,27553
22941,7684
20689,4698
20024,17824
13758,22119
19934,25918
29265,26804
1976,22778
28898,24841
16375,18211
25531,30375
26236,20526
30742,30636
27861,27911
12784,4990
12579,11722
23183,2773
12882,15510
28895,5856
29912,19580
19257,24636
22436,21509
19952,29317
10822,20297
15474,13207
14293,22573
15760,22914
24829,26703
22675,17092
16247,26498
22873,21511
17109,15193
28735,30996
21845,14650
26373,10747
17927,27407
18232,28017
11790,24660
27651,17846
26390,27122
24789,19701
17995,28835
30427,19482
23141,20729
27165,18281
9533,22756
2690,18963
22867,20935
17534,1849
23321,27042
28999,1156
21208,29108
14373,24442
19195,28756
30645,26927
29002,13934
3478,21742
27113,16215
30684,14690
16648,26417
5794,11192
12730,24633
29837,15598
21839,29705
11571,22519
14423,19294
23134,13065
31128,27456
15175,25712
22349,27209
21271,24657
18157,24734
11733,13670
12556,11672
16058,20353
17289,30745
19636,24522
16569,24223
20583,29141
17188,23261
26236,31019
23484,24837
17200,30407
17209,19391
20339,30511
6328,27473
24655,25504
7493,12085
23273,22085
26477,22391
29019,5759
30730,24981
28039,16096
21561,13754
23629,24759
21898,17137
28974,28887
21810,7331
22315,13026
10872,9215
12627,29299
21503,26277
25470,15067
13931,27125
17209,28987
11724,15084
29468,28291
29133,11904
9553,18022
902,30099
18101,28834
19565,27191
359,10484
9420,117
250,6769
20705,15973
18557,28916
9597,28793
12793,3832
31057,24640
24918,24848
28889,4093
24700,29345
20530,20523
27851,19179
26347,26595
21559,28823
24543,29117
24723,26788
4350,24753
15989,20486
12683,18420
20091,26318
25047,16059
19217,31055
12674,26649
1001,15486
19944,13944
13906,23071
6637,25240
26543,29656
2369,10308
29864,27070
23472,22208
19182,26390
25723,29323
20543,29977
26030,21902
26012,16250
27279,22770
20592,24231
28801,25697
20802,17894
19899,10381
20291,22954
26796,29612
395,20463
25724,1505
2021,22170
26551,23083
4253,25494
29457,12393
25073,975
16209,22902
26103,20315
18249,29458
28832,27342
23136,19183
3559,22878
27358,13459
21723,27253
29173,22353
3538,2223
22183,23079
2938,29177
25567,22702
13244,364
7450,14857
25463,27279
7104,30234
19180,24609
16631,26299
11927,19536
21560,29171
13313,28551
10084,20448
3130,30954
25636,7481
25103,28114
27336,16642
742,26576
24926,19249
5350,20240
31127,21995
20263,15098
20268,26645
11024,20079
23322,20475
29198,2773
22315,2307
26336,21223
16141,14345
30873,20691
31127,13920
26619,12498
1998,17345
16883,26286
460,26347
19161,17309
26010,20365
24442,27701
26473,11450
2301,11516
23452,29812
19627,26674
25030,27151
14598,18756
15996,23526
22790,10461
1644,22981
25687,13573
11335,28036
11308,27911
30902,910
29313,12522
30687,20205
24853,1238
14772,23354
18331,22968
4990,17339
26268,12205
15137,3023
26119,24544
22137,17125
23580,25438
29933,25593
26076,27779
22498,13646
13592,23334
29256,29681
27226,13697
23900,19198
21469,19341
21350,25716
10183,20388
28721,25671
25446,20571
21829,25557
2734,24329
6305,15539
14796,22960
23172,24164
21505,15837
29024,30723
10067,29040
15091,22323
1056,4201
1757,15469
14641,29900
3933,9451
27434,20157
4588,19564
23587,13574
16667,20157
23568,13907
18963,17922
20071,12882
18880,1871
28701,29122
428,23127
66,29425
28492,29431
11845,22084
18348,2871
26955,30640
29483,23491
25122,17883
18332,23545
30764,26554
19668,27166
27211,17849
20347,29483
12493,10965
10184,25708
5706,15088
20527,17579
19624,30400
26941,17819
20081,29193
13065,13544
24412,26115
7274,20400
28472,24522
24879,29917
14287,25026
30749,23234
17720,30819
27929,15848
173,25187
28882,21911
9551,29034
16192,3811
3185,20219
17923,23291
21320,12798
25678,24507
18374,26581
24225,23922
30725,22738
24568,21844
31024,28851
21936,7166
27285,26675
26461,22818
29823,750
21068,8862
18861,21816
17494,29723
16677,184
24979,22223
1857,22745
13838,24246
30772,30743
19654,21412
28719,26476
30810,27133
24768,18401
4794,25692
8538,17927
19649,14788
26675,26329
10786,20559
306,28115
30806,30858
26755,3734
19175,9215
21533,21092
5733,22677
29904,29914
23413,29910
31029,21378
28854,15591
18094,12757
6551,11576
20371,14557
23327,12262
23160,29000
3894,29904
29779,3077
19376,21467
14217,13692
9013,16078
23472,23982
14386,15632
28873,25203
17676,4746
19628,395
5477,24640
6371,23161
11450,7453
18983,15665
14562,20313
25461,20315
17921,28813
8397,24528
24951,19249
6217,24991
21913,26798
27929,25494
14693,13925
16723,22781
8832,26868
22830,28006
28526,11455
10381,31042
12260,28879
31033,30078
10725,15766
26616,24685
27223,19898
23325,26968
2731,15601
21831,2026
13144,18300
30182,16707
7873,30122
30448,13451
15232,19135
30411,4717
19490,29709
10008,17603
26424,17036
26376,28911
14919,24789
21509,29193
22084,3470
28915,27509
23339,28864
20477,7306
26385,24474
21750,17343
13759,20339
15143,12681
26242,30861
3538,26944
22551,29228
28152,25825
24860,25118
21868,10780
25435,23260
19296,26704
30228,29767
16670,25011
13218,15870
21643,26013
29920,20498
14772,28831
25593,14925
4425,4698
7986,26119
15867,26522
5117,10830
30031,7948
23968,21511
23135,29074
29382,28870
22681,20543
16468,22308
25635,25531
7689,16200
4588,8625
20482,20546
16470,11985
24976,19576
27207,16016
13174,29933
1115,15788
15537,30780
21592,4201
14972,12798
8621,17763
22386,933
18512,14904
22130,19937
10829,23145
14458,10710
15785,369
21043,22083
12725,17085
29219,28209
2307,11571
26223,21849
19150,1477
30280,26941
30818,8501
30621,29600
21883,23219
22865,26099
18423,11238
29108,29855
11657,14454
11915,19161
28862,16375
3162,14036
30444,28322
24203,24715
11790,26814
17123,25124
2242,26509
26659,27434
24623,25697
14159,11318
28761,17082
26403,28413
10104,15087
2479,26547
22610,6112
18162,10473
8476,29050
10746,27407
10739,29644
21805,22990
4488,29085
17989,19201
19899,9419
8538,20740
18389,30439
29592,20756
26787,30578
22836,6520
7168,3608
25124,17154
24948,19667
29196,20478
29106,27225
25969,15158
11160,23681
15036,12901
16056,20557
29530,26624
24758,22289
28735,28974
20373,10372
29966,778
27586,11790
16053,16190
28819,5284
19882,25698
22582,14634
14739,16077
17306,14346
23184,25108
24777,28927
21449,27112
28019,23176
13451,23596
20478,30629
18101,9451
17398,19135
13891,20163
13861,11881
25381,713
25371,26367
1118,28752
10869,26336
21519,25093
25673,30157
21446,491
23599,3449
26811,29830
4840,13621
15508,16781
26415,30525
8904,26741
27047,18288
23375,30562
18415,20697
27916,23458
23630,24623
13289,28319
21960,20069
13098,29519
29893,18259
23021,6886
6441,23394
5759,17954
18406,8447
23692,30625
29745,24398
28839,20019
26513,9494
21498,10946
15463,13493
23614,16412
3678,26830
23676,17694
29791,9055
16977,13593
6955,19566
4261,14410
29639,17297
29649,21279
3557,24944
18139,3639
14120,17263
21479,29018
4153,28035
22637,1478
7909,21644
23534,16333
28758,19368
27926,22553
24009,24560
25659,19583
22914,21672
19122,28923
26329,27281
11528,26064
21019,24847
8908,19582
19886,24929
21897,30282
10112,14229
19059,15061
20092,28795
26153,15759
25587,20168
29114,16665
30452,14992
2825,10830
16198,25703
16267,29649
17842,30456
12734,22272
16012,10998
28526,184
29416,14828
18857,18090
21414,28887
24844,24814
6912,8407
26830,12900
17484,6216
27378,20160
11611,28838
24620,21623
17398,3734
20524,23439
1521,21605
16412,22169
21571,7225
30742,16657
11905,25166
30497,1808
30670,24548
27446,29040
16624,17100
7614,20258
20738,12220
21747,8582
26030,27058
9635,15716
28877,14273
10143,5117
13680,29009
24732,23600
13465,4556
8103,28221
24560,29205
22203,21136
19043,17774
14553,16561
23208,29459
29435,23204
25683,22199
20780,22353
4732,25549
22789,20335
17715,10265
29623,27047
26091,29347
6371,19094
17261,14246
13121,15527
17933,14386
14445,23350
19668,30618
26584,308
15526,14378
20508,20761
28572,30847
19612,22202
24290,20388
848,29047
21602,10710
19498,17436
31086,27133
25557,22694
24488,24826
28890,20391
28705,11213
4001,27163
29169,27427
23491,29080
25002,4300
28202,29277
26563,1554
480,17572
20528,24310
28734,27397
15420,20371
26723,25560
29613,14772
12522,5959
26866,13934
18290,900
14855,26386
25524,30614
29890,19527
26552,28885
30138,18221
15493,22614
21585,14397
25419,18162
29562,22824
28039,18384
26980,29802
18014,21887
30480,1475
29373,29440
20069,29092
30225,9592
20335,14656
16721,14224
174,25909
4350,18173
4904,23676
17534,19628
24785,16370
17127,30099
23438,11837
4465,26674
29024,13413
10432,13822
6787,3496
23135,31019
6912,22204
29509,23404
23116,16192
20656,5640
29719,30711
19271,19890
10946,15507
17886,27287
24595,18157
6441,13588
30544,16737
17751,25028
5606,11621
19888,2479
13919,6912
21606,29176
23410,24065
12841,17537
12230,16385
11164,23587
11016,30741
9722,15785
26286,26506
14459,29630
25489,8613
20478,29148
29232,28946
14299,24063
697,15070
16092,29835
29315,5077
6640,29912
19907,10695
20729,25951
25036,9718
19082,24672
26283,19685
24064,25926
10952,31014
25625,26195
805,7947
20020,29119
16657,22435
17164,25674
16391,19908
27042,23569
23104,30603
22224,5493
14333,24544
10021,16090
30367,1087
19620,28782
9496,30319
9702,16511
28017,21814
1724,27238
9550,20350
29886,29016
24655,8834
20268,12266
2646,24583
26438,17053
10961,9391
19549,30820
20441,29858
7915,9419
27938,4323
14267,15867
21479,30449
14414,11673
1259,10191
30269,18541
15524,9494
22252,29017
17990,18435
11308,30866
29346,29079
11883,13026
20036,21883
21409,18305
14159,22664
28708,910
16700,18360
19237,24203
418,22932
15669,13748
16263,28386
25961,23431
24725,16246
26434,24275
25083,21849
12720,2588
19890,26425
27153,25612
24601,14881
23417,30889
472,13408
23561,9551
19792,28897
13564,27358
2355,19853
23534,12239
26759,26707
29082,28941
24169,23069
14919,24202
30641,24925
16556,26499
8385,20307
26067,20165
25732,23038
21498,26104
14271,30449
16609,10220
18063,17455
24005,23738
22144,21559
18510,21794
29709,28192
16017,20269
19482,11881
16589,16442
30527,22159
10270,20526
28795,9019
1547,25694
13405,23244
29226,26659
4616,94
30651,26348
19550,26432
25685,5103
30817,13692
22708,29314
10473,17205
7296,11654
9603,9736
4732,27457
19191,27940
9751,22836
26616,19054
17851,591
7502,23002
20351,15605
17847,12862
20373,22675
12910,28798
24648,10101
27221,8524
19699,19047
23482,30596
18142,6795
28794,18431
29151,27827
21797,5959
16633,15794
28923,30920
28474,25657
15206,6363
28900,16126
29352,18366
27509,26023
10746,3215
28017,30671
26218,20296
22389,27686
10825,228
26045,28855
11352,8621
16311,14197
20596,20130
22532,29402
30209,26627
29824,17499
8934,24488
23483,27291
24168,24125
13411,27062
28881,24724
26037,9006
28472,26866
20743,6791
17567,25007
26696,21069
20250,460
22223,16633
21409,21963
30448,21846
16610,4201
29496,20691
18078,22708
7986,13966
29913,27875
16609,19047
10002,25064
17684,29722
15716,13696
22159,17810
4223,26256
21315,16585
28702,26738
68,23432
19907,30822
15113,26234
24620,18238
28807,24629
19638,29360
12862,2855
30235,22084
29176,20484
24527,29194
12491,18421
27860,354
29602,9491
24952,5316
25727,7141
20334,26192
9702,27756
24230,21883
25016,30463
30645,16578
14185,25022
26305,14213
26813,30602
14729,28035
29192,26378
14217,15822
22635,11197
27792,2042
14274,5687
28880,21401
30806,4707
7020,29656
21995,30211
19110,2871
30433,1483
6193,25284
19504,20802
590,22553
9592,21575
18291,23145
24125,11335
17408,6789
8543,23003
26329,21666
18239,938
30684,18436
15097,29730
1547,29476
5350,5284
19609,19091
29137,20571
21958,15135
28802,9015
15492,18963
24951,12512
18290,10064
5124,24925
20079,26279
13496,8417
25140,22603
19882,25437
16059,20544
14199,29945
22885,30413
29812,13757
24310,27995
24773,25953
9679,26808
3832,17410
13961,30514
22794,21878
14279,19898
18445,29034
30622,30771
30578,22740
25937,30687
26227,24616
25620,25383
24542,13241
14705,17873
306,24903
19654,24329
14223,29390
19626,29345
12910,19060
107,15129
27192,28251
29163,30789
20021,27281
1369,10174
22328,28406
8067,2853
18312,15607
28272,19558
21510,208
30691,13112
5860,297
28859,19186
27209,24041
26621,20535
28816,11308
13972,25680
29783,22282
27163,18491
17261,18370
29929,23484
22093,18409
19698,6308
123,17245
21166,30805
9722,11409
29080,20792
23922,6727
13932,27756
22308,19507
29207,9918
19547,24784
21443,23236
22903,11457
23613,11213
24794,18450
14705,30870
26469,22942
28503,23219
26634,7986
26707,8968
24065,15785
19183,25112
13250,30395
25140,23569
28909,27465
4998,26849
24855,16326
20220,3754
14291,24189
30766,27465
2407,14459
23429,11457
29214,9114
2839,13642
17314,17209
19299,23334
9009,19157
3788,19801
8358,22910
8409,20447
8625,25128
29430,29080
29322,26702
24205,30689
10265,16740
30331,8625
21710,25913
19650,28879
30319,22669
21883,19536
28772,17927
24706,15922
23476,29139
20024,28781
1184,17230
29956,9730
18357,21936
20691,20084
20195,22902
29956,1141
17056,25025
13845,16204
19177,12881
15199,26867
19611,5078
18095,2690
12444,5839
21669,30571
3166,22790
9153,29635
9491,9804
19174,29362
11624,66
16008,31013
8334,19481
15100,10143
13642,18399
23386,342
15410,12249
14846,29644
22788,7583
23236,28895
22395,22385
25710,27229
15103,29869
28756,16209
17722,23141
20021,28877
19291,13966
30701,29349
21279,18464
21818,27296
20316,30447
25415,26286
23127,750
14437,14746
15594,17345
20547,21414
21468,28527
19186,21878
28526,25969
21995,23374
29381,12456
28705,28019
25849,18382
29383,25084
3639,17865
6727,21412
22559,2816
22910,9013
23458,30677
11778,22522
1554,25444
24154,29596
28892,7681
22902,17309
16144,27473
24360,24232
12274,16018
23167,29536
18163,16737
20160,28888
28265,17569
11736,18368
20454,21084
24094,12789
19210,14624
19339,9825
26333,25038
13088,10021
8407,14906
18228,1143
15549,17137
28770,26724
606,24606
27401,28917
27778,25035
19699,30252
117,29040
14458,28878
8166,12491
30265,19217
20587,21644
17272,18305
26273,5155
25427,10001
27123,25933
22606,12572
35,20612
20255,28252
14884,17794
23603,27864
16017,13838
23221,26779
22354,13026
12906,22358
30403,27123
2070,18375
25671,27113
25400,25509
3130,3577
18491,13289
23236,22579
23613,24629
14904,22619
3580,19708
24523,25341
8440,30745
20041,19340
11455,30431
22606,17314
13262,20028
29629,17810
7710,8621
9592,29928
12193,26189
29163,22261
24594,24685
24275,20616
14179,22818
